propertyId,propertyItemId,propertyParcelNumber,propertyAddress,propertyFaceValue,currentBidStatus,currentBidAmount,currentBidRequired,bid,bidType
560914e5d4c68c50bf9e162c,135997, 40-353-01-002,103 BEAR CREEK LN,$996.58,Bids,1067.35,1068.35,,PTW
560914e5d4c68c50bf9e1841,136225, 41-354-12-054,0 VACANT LAND ,$110.96,Bids,127.96,128.95999999999998,,PTW
560914e5d4c68c50bf9e1842,136427, 29-283-01-008,0 VACANT LAND ,"$1,231.66",Bids,1318.88,1319.88,,PTW
560914e5d4c68c50bf9e162e,136637, 29-094-14-001,10622 OWENS ST,"$1,239.78",Bids,1334,1335,,PTW
560914e5d4c68c50bf9e162f,136642, 29-094-14-006,10641 OAK ST,"$1,125.19",Bids,1211,1212,,PTW
560914e5d4c68c50bf9e1843,136708, 71-102-00-006,0 VACANT LAND ,$892.86,Bids,956.37,957.37,,PTW
560914e5d4c68c50bf9e1630,136736, 49-151-05-031,371 S ESTES ST,$531.55,Bids,572,573,,PTW
560914e5d4c68c50bf9e1633,137887, 59-074-01-007,13261 W LAYTON AVE,"$2,003.80",Bids,2155,2156,,PTW
560914e5d4c68c50bf9e1634,137909, 59-074-04-015,4833 S BEECH ST,"$1,747.67",Bids,1880,1881,,PTW
560914e5d4c68c50bf9e1635,138250, 49-291-06-009,1943 S SWADLEY ST,$547.82,Bids,590,591,,PTW
560914e5d4c68c50bf9e1636,138444, 29-221-09-060,9307 FLOWER ST,$626.21,Bids,674,675,,PTW
560914e5d4c68c50bf9e1637,139092, 59-262-03-026,7671 W OTTAWA PL,"$1,436.94",Bids,1606.81,1607.81,,PTW
560914e5d4c68c50bf9e1638,139129, 59-262-03-063,6920 S YUKON WAY,$837.20,Bids,901.2,902.2,,PTW
560914e5d4c68c50bf9e1639,139709, 59-334-07-044,10541 EAST SPANISH PEAK ,"$1,952.14",Bids,2100,2101,,PTW
560914e5d4c68c50bf9e163a,140613, 29-103-13-029,10435 GARRISON ST,"$1,329.39",Bids,1430,1431,,PTW
560914e5d4c68c50bf9e163f,141633, 59-281-06-013,10256 W PORTLAND PL,"$1,393.66",Bids,1499,1500,,PTW
560914e5d4c68c50bf9e1641,142156, 40-192-02-013,23655 CURRANT DR,"$7,269.74",Bids,7816,7817,,PTW
560914e5d4c68c50bf9e1642,142312, 59-084-12-098,11998 W MARLOWE AVE,"$2,129.88",Bids,2291,2292,,PTW
560914e5d4c68c50bf9e1643,142316, 59-084-12-094,4768 S UNION CT,"$1,875.25",Bids,2017,2018,,PTW
560914e5d4c68c50bf9e18fa,142386, 59-082-00-001,0 VACANT LAND ,$39.73,Bids,39.73,40.73,,PTW
560914e5d4c68c50bf9e18fb,142406, 59-083-00-004,0 VACANT LAND ,$40.22,Bids,40.22,41.22,,PTW
560914e5d4c68c50bf9e1645,142493, 49-242-09-074,6598 W MISSISSIPPI WAY,$456.35,Bids,489.3,490.3,,PTW
560914e5d4c68c50bf9e1646,142522, 49-242-09-032,1163 S OTIS ST,$889.93,Bids,958,959,,PTW
560914e5d4c68c50bf9e1648,143253, 49-231-08-013,7373 W FLORIDA AVE,$383.85,Bids,413,414,,PTW
560914e5d4c68c50bf9e1649,143689, 29-361-01-063,5301 W 76TH AVE,$409.33,Bids,449.33,450.33,,PTW
560914e5d4c68c50bf9e164a,143776, 30-134-01-052,4851 INDIANA ST,"$4,214.01",Bids,4214.01,4215.01,,PTW
560914e5d4c68c50bf9e164d,147807, 59-332-02-037,7608 HAHNS PEAK ,"$4,218.78",Bids,4536,4537,,PTW
560914e5d4c68c50bf9e164e,147820, 59-332-01-017,7524 ELKHORN MOUNTAIN ,"$3,842.80",Bids,4132,4133,,PTW
560914e5d4c68c50bf9e1845,148510, 50-172-02-080,0 VACANT LAND ,$133.06,Bids,133.06,134.06,,PTW
560914e5d4c68c50bf9e1650,148954, 29-152-07-065,9306 W 100TH CIR,"$1,157.05",Bids,1245,1246,,PTW
560914e5d4c68c50bf9e1651,148986, 29-152-09-042,9239 W 100TH CIR,"$1,176.05",Bids,1265,1266,,PTW
560914e5d4c68c50bf9e1652,149053, 59-342-02-004,9750 W FAIRVIEW AVE,"$2,215.22",Bids,2382,2383,,PTW
560914e5d4c68c50bf9e1654,149164, 59-342-05-029,9861 W WALDEN AVE,"$2,360.83",Bids,2539,2540,,PTW
560914e5d4c68c50bf9e1655,149312, 29-093-22-031,10913 W 103RD PL,"$1,281.86",Bids,1379,1380,,PTW
560914e5d4c68c50bf9e1656,149474, 39-181-05-007,5278 COORS ST,"$1,213.06",Bids,1305,1306,,PTW
560914e5d4c68c50bf9e1658,150636, 50-251-04-014,18 NORTH RANCH RD,"$6,550.10",Bids,7042,7043,,PTW
560914e5d4c68c50bf9e18fc,151356, 49-273-01-022,0 VACANT LAND ,$39.39,Bids,39.39,40.39,,PTW
560914e5d4c68c50bf9e18fd,151469, 49-203-09-005,1818 S WELCH CIR,$38.44,Bids,38.44,39.44,,PTW
560914e5d4c68c50bf9e18fe,151607, 61-141-01-030,0 VACANT LAND ,$36.63,Bids,36.63,37.63,,PTW
560914e5d4c68c50bf9e18ff,151608, 61-141-01-025,0 VACANT LAND ,$36.63,Bids,36.63,37.63,,PTW
560914e5d4c68c50bf9e1846,151788, 39-214-08-023,3875 NELSON ST,$242.46,Bids,248.31,249.31,,PTW
560914e5d4c68c50bf9e1659,151881, 59-011-01-069,3633 S SHERIDAN BLVD,$250.82,Bids,270,271,,PTW
560914e5d4c68c50bf9e165a,151933, 59-011-01-025,3613 S SHERIDAN BLVD,$133.31,Bids,136,137,,PTW
560914e5d4c68c50bf9e165b,151984, 40-034-09-147,1250 GOLDEN CIR,$495.25,Bids,521.25,522.25,,PTW
560914e5d4c68c50bf9e165c,152040, 40-034-09-075,1200 GOLDEN CIR,$495.25,Bids,512,513,,PTW
560914e5d4c68c50bf9e165e,152117, 40-034-09-024,1150 GOLDEN CIR,$495.25,Bids,512,513,,PTW
560914e5d4c68c50bf9e165f,152646, 49-082-01-097,499 WRIGHT ST,$242.37,Bids,248.22,249.22,,PTW
560914e5d4c68c50bf9e1660,152828, 39-222-03-013,9453 W 47TH AVE,$369.69,Bids,396.57,397.57,,PTW
560914e5d4c68c50bf9e1661,153043, 29-271-01-007,8774 CARR LOOP,$418.33,Bids,448.62,449.62,,PTW
560914e5d4c68c50bf9e1662,153403, 49-233-16-051,1818 S AMMONS ST,$415.92,Bids,446.04,447.04,,PTW
560914e5d4c68c50bf9e1663,153913, 29-271-07-019,8781 W 86TH DR,$689.65,Bids,742,743,,PTW
560914e5d4c68c50bf9e1664,153993, 59-243-05-007,6480 W CALEY PL,"$3,730.84",Bids,4012,4013,,PTW
560914e5d4c68c50bf9e1666,154105, 29-263-12-036,8124 CARR CT,"$2,539.85",Bids,2731,2732,,PTW
560914e5d4c68c50bf9e1667,154478, 39-142-11-028,5225 BALSAM ST,$815.10,Bids,877,878,,PTW
560914e5d4c68c50bf9e1668,154519, 29-272-01-219,8414 GARLAND CT,"$2,608.22",Bids,2805,2806,,PTW
560914e5d4c68c50bf9e166a,155174, 59-332-08-004,8110 STORM KING PEAK ,"$3,082.16",Bids,3314,3315,,PTW
560914e5d4c68c50bf9e166c,155581, 49-054-13-048,750 TABOR ST,$294.86,Bids,316.51,317.51,,PTW
560914e5d4c68c50bf9e166d,155608, 49-082-01-136,459 WRIGHT ST,$485.52,Bids,502,503,,PTW
560914e5d4c68c50bf9e166f,155851, 39-354-01-095,7110 W 20TH AVE,$469.92,Bids,480.32,481.32,,PTW
560914e5d4c68c50bf9e1670,155884, 39-354-01-025,7020 W 20TH AVE,$590.78,Bids,636,637,,PTW
560914e5d4c68c50bf9e1671,156120, 29-242-01-011,9516 PIERCE ST,"$1,277.09",Bids,1374,1375,,PTW
560914e5d4c68c50bf9e1672,156277, 40-101-01-112,451 GOLDEN CIR,$634.20,Bids,683,684,,PTW
560914e5d4c68c50bf9e1673,156391, 59-083-08-008,4799 S XENOPHON ST,$739.38,Bids,796,797,,PTW
560914e5d4c68c50bf9e1674,156451, 49-131-01-069,381 S AMES ST,$131.86,Bids,135.5,136.5,,PTW
560914e5d4c68c50bf9e1675,156455, 49-131-01-073,381 S AMES ST,$131.86,Bids,135.5,136.5,,PTW
560914e5d4c68c50bf9e1676,156465, 49-131-01-037,381 S AMES ST,$420.93,Bids,435,436,,PTW
560914e5d4c68c50bf9e1677,156779, 29-261-08-010,6785 W 84TH WAY,"$1,007.28",Bids,1084,1085,,PTW
560914e5d4c68c50bf9e1678,156841, 29-252-04-057,6585 W 84TH WAY,$867.99,Bids,934,935,,PTW
560914e5d4c68c50bf9e1679,156896, 29-252-05-019,6630 W 84TH WAY,$915.84,Bids,986,987,,PTW
560914e5d4c68c50bf9e167a,157080, 29-253-05-020,6590 W 84TH CIR,"$1,015.76",Bids,1093,1094,,PTW
560914e5d4c68c50bf9e167c,157498, 59-164-07-037,10433 W PATTERSON PL,"$1,691.00",Bids,1819,1820,,PTW
560914e5d4c68c50bf9e167d,157559, 59-164-04-017,5545 S LEE ST,"$2,415.78",Bids,2598,2599,,PTW
560914e5d4c68c50bf9e167e,157734, 59-164-04-008,5550 S MILLER ST,"$1,158.84",Bids,1260.84,1261.84,,PTW
560914e5d4c68c50bf9e1682,158419, 59-164-12-006,5860 S LEWIS ST,"$1,981.95",Bids,2132,2133,,PTW
560914e5d4c68c50bf9e1684,159685, 39-132-11-008,5495 MARSHALL ST,"$3,801.37",Bids,4087,4088,,PTW
560914e5d4c68c50bf9e1685,159686, 59-294-07-036,7398 SHEEPHORN MOUNTAIN ,"$1,943.62",Bids,2090,2091,,PTW
560914e5d4c68c50bf9e1686,159763, 59-294-03-021,12104 VAIL PASS ,"$1,809.15",Bids,1946,1947,,PTW
560914e5d4c68c50bf9e1900,159900, 59-091-01-003,0 VACANT LAND ,$39.73,Bids,39.73,40.73,,PTW
560914e5d4c68c50bf9e1687,159903, 39-243-12-023,3835 NEWLAND ST,"$5,151.30",Bids,5539,5540,,PTW
560914e5d4c68c50bf9e1689,160630, 49-082-01-574,205 WRIGHT ST,$402.01,Bids,431.16,432.16,,PTW
560914e5d4c68c50bf9e168c,160925, 49-082-01-382,337 WRIGHT ST,$689.89,Bids,743,744,,PTW
560914e5d4c68c50bf9e168e,161160, 49-353-02-080,3325 S AMMONS ST,$190.28,Bids,191.28,192.28,,PTW
560914e5d4c68c50bf9e168f,161173, 49-353-02-109,3345 S AMMONS ST,$300.23,Bids,307.24,308.24,,PTW
560914e5d4c68c50bf9e1690,161202, 49-353-02-106,3335 S AMMONS ST,$313.54,Bids,336.49,337.49,,PTW
560914e5d4c68c50bf9e1691,161249, 49-353-04-026,3316 S AMMONS ST,$417.85,Bids,448.1,449.1,,PTW
560914e5d4c68c50bf9e1692,161328, 49-353-04-207,3324 S AMMONS ST,$325.14,Bids,348.9,349.9,,PTW
560914e5d4c68c50bf9e1693,161393, 49-353-04-092,3332 S AMMONS ST,$417.85,Bids,431.9,432.9,,PTW
560914e5d4c68c50bf9e1694,161408, 49-353-04-121,3340 S AMMONS ST,$434.03,Bids,465.42,466.42,,PTW
560914e5d4c68c50bf9e1695,161716, 49-344-03-167,3265 S ESTES ST,$660.78,Bids,711,712,,PTW
560914e5d4c68c50bf9e1696,161722, 49-344-03-161,3253 S ESTES ST,$768.93,Bids,828,829,,PTW
560914e5d4c68c50bf9e1697,161742, 49-344-03-142,3213 S ESTES ST,$752.16,Bids,810,811,,PTW
560914e5d4c68c50bf9e1698,162250, 69-031-09-020,8573 S EVERETT ST,$703.63,Bids,807.63,808.63,,PTW
560914e5d4c68c50bf9e1699,162482, 69-031-05-195,8441 W STAR CIR,$920.73,Bids,1022.73,1023.73,,PTW
560914e5d4c68c50bf9e169a,162490, 69-031-05-203,8417 W TOLLER AVE,"$2,297.07",Bids,2470,2471,,PTW
560914e5d4c68c50bf9e169b,162721, 49-212-12-006,10970 W FLORIDA AVE,$313.66,Bids,314.66,315.66,,PTW
560914e5d4c68c50bf9e169c,163534, 39-233-21-022,7863 W 38TH AVE,"$3,455.64",Bids,3716,3717,,PTW
560914e5d4c68c50bf9e169d,163615, 20-362-01-006,7829 NILE CIR,"$6,126.57",Bids,6587,6588,,PTW
560914e5d4c68c50bf9e1847,164209, 21-312-02-001,0 VACANT LAND ,$93.34,Bids,93.34,94.34,,PTW
560914e5d4c68c50bf9e1901,164700, 31-301-00-002,0 VACANT LAND ,$37.36,Bids,37.36,38.36,,PTW
560914e5d4c68c50bf9e169f,165848, 59-332-04-031,7643 SUNSHINE PEAK ,"$3,161.94",Bids,3400,3401,,PTW
560914e5d4c68c50bf9e16a0,166204, 59-201-16-011,11782 W LAKE AVE,$879.14,Bids,981.14,982.14,,PTW
560914e5d4c68c50bf9e16a1,166238, 59-201-17-008,11766 W MAPLEWOOD AVE,$885.60,Bids,987.6,988.6,,PTW
560914e5d4c68c50bf9e16a2,166680, 59-201-09-014,12033 W CAPRI AVE,"$1,113.74",Bids,1215.74,1216.74,,PTW
560914e5d4c68c50bf9e16a3,166767, 39-082-03-054,13260 W 62ND PL,"$1,542.94",Bids,1660,1661,,PTW
560914e5d4c68c50bf9e16a5,167329, 39-363-04-128,1830 NEWLAND CT,$135.34,Bids,136.34,137.34,,PTW
560914e5d4c68c50bf9e16a6,167921, 29-364-10-030,5953 W 75TH AVE,$700.37,Bids,754,755,,PTW
560914e5d4c68c50bf9e16a7,167926, 29-364-11-002,5934 W 75TH AVE,"$1,203.91",Bids,1295,1296,,PTW
560914e5d4c68c50bf9e1902,167972, 39-153-00-009,0 VACANT LAND ,$38.69,Bids,38.69,39.69,,PTW
560914e5d4c68c50bf9e16a8,168239, 30-124-00-008,5906 MC INTYRE ST,"$4,559.34",Bids,4879.5,4880.5,,PTW
560914e5d4c68c50bf9e16a9,168240, 30-124-00-007,5906 MC INTYRE ST,"$15,912.72",Bids,17027.62,17028.62,,PTW
560914e5d4c68c50bf9e16aa,168241, 30-124-00-006,5906 MC INTYRE ST,"$6,773.10",Bids,7248.22,7249.22,,PTW
560914e5d4c68c50bf9e16ab,168329, 71-214-00-004,16277 PINE VALLEY RD,$492.50,Bids,516.55,517.55,,PTW
560914e5d4c68c50bf9e1848,168387, 31-231-00-001,0 VACANT LAND ,$97.54,Bids,97.54,98.54,,PTW
560914e5d4c68c50bf9e1903,168682, 30-342-34-004,0 VACANT LAND ,$37.16,Bids,37.16,38.16,,PTW
560914e5d4c68c50bf9e1904,168688, 51-103-02-025,0 VACANT LAND ,$38.59,Bids,38.59,39.59,,PTW
560914e5d4c68c50bf9e16ac,168870, 29-361-12-006,5692 W 77TH AVE,$537.52,Bids,579,580,,PTW
560914e5d4c68c50bf9e16ae,169301, 50-063-01-020,24178 MATTERHORN DR,"$2,562.63",Bids,2756,2757,,PTW
560914e5d4c68c50bf9e16af,169428, 59-272-01-197,9372 W ONTARIO DR,$819.57,Bids,921.57,922.57,,PTW
560914e5d4c68c50bf9e16b0,169711, 59-343-11-092,9650 W CHATFIELD AVE,$446.16,Bids,456.09,457.09,,PTW
560914e5d4c68c50bf9e1849,171091, 21-153-00-002,0 VACANT LAND ,"$14,789.69",Bids,15825.97,15826.97,,PTW
560914e5d4c68c50bf9e16b1,171287, 49-334-01-071,10240 W DARTMOUTH AVE,$873.80,Bids,940,941,,PTW
560914e5d4c68c50bf9e184a,171407, 40-012-18-008,15925 W 10TH AVE,"$2,716.61",Bids,2907.78,2908.78,,PTW
560914e5d4c68c50bf9e16b2,171544, 49-334-01-273,10547 W DARTMOUTH AVE,$891.52,Bids,959,960,,PTW
560914e5d4c68c50bf9e1905,171794, 41-334-03-029,0 VACANT LAND ,$38.59,Bids,38.59,39.59,,PTW
560914e5d4c68c50bf9e16b4,173313, 49-023-04-040,8060 W 9TH AVE,$306.74,Bids,330,331,,PTW
560914e5d4c68c50bf9e16b5,174185, 59-213-06-020,11079 W WALKER DR,"$1,126.42",Bids,1228.42,1229.42,,PTW
560914e5d4c68c50bf9e16b6,175083, 49-173-08-129,12350 W NEVADA PL,$527.22,Bids,568,569,,PTW
560914e5d4c68c50bf9e16b7,175261, 29-254-16-080,5620 W 80TH PL,$538.40,Bids,580,581,,PTW
560914e5d4c68c50bf9e16b8,175391, 59-312-05-127,13 MESA OAK ,"$4,377.84",Bids,4707,4708,,PTW
560914e5d4c68c50bf9e16b9,176580, 49-144-01-062,888 S REED CT,$557.82,Bids,601,602,,PTW
560914e5d4c68c50bf9e16ba,177334, 41-332-06-120,30663 SUN CREEK DR,"$1,205.26",Bids,1297,1298,,PTW
560914e5d4c68c50bf9e16bb,177466, 49-221-04-138,1263 S FLOWER CIR,$789.51,Bids,850,851,,PTW
560914e5d4c68c50bf9e16bc,177767, 49-031-05-010,1370 ESTES ST,$125.25,Bids,130.25,131.25,,PTW
560914e5d4c68c50bf9e16bd,177777, 49-341-03-045,8799 W CORNELL AVE,"$1,313.47",Bids,1413,1414,,PTW
560914e5d4c68c50bf9e16be,177912, 29-154-06-035,9680 BRENTWOOD WAY,$216.17,Bids,221.5,222.5,,PTW
560914e5d4c68c50bf9e16bf,177993, 49-204-26-078,1817 S UNION BLVD,"$1,264.69",Bids,1361,1362,,PTW
560914e5d4c68c50bf9e16c0,178070, 49-082-07-016,218 WRIGHT ST,$743.68,Bids,800,801,,PTW
560914e5d4c68c50bf9e16c1,178264, 49-082-07-281,226 WRIGHT ST,$855.06,Bids,920,921,,PTW
560914e5d4c68c50bf9e16c2,178558, 59-343-10-249,9655 W CHATFIELD AVE,$951.65,Bids,1053.65,1054.65,,PTW
560914e5d4c68c50bf9e16c3,178734, 59-222-03-119,5920 S JELLISON ST,"$1,557.97",Bids,1676,1677,,PTW
560914e5d4c68c50bf9e16c4,179104, 59-271-06-007,6705 S FIELD ST,$743.74,Bids,845.74,846.74,,PTW
560914e5d4c68c50bf9e16c5,179201, 59-011-01-373,3676 S DEPEW ST,$279.45,Bids,300,301,,PTW
560914e5d4c68c50bf9e16c6,179284, 29-361-01-106,5321 W 76TH AVE,$618.19,Bids,666,667,,PTW
560914e5d4c68c50bf9e16c7,179371, 29-262-04-036,8380 W 87TH DR,$274.94,Bids,295.19,296.19,,PTW
560914e5d4c68c50bf9e16c8,179696, 29-284-06-039,10476 W 82ND AVE,"$2,062.04",Bids,2218,2219,,PTW
560914e5d4c68c50bf9e184b,179707, 42-244-00-005,0 VACANT LAND ,"$1,347.22",Bids,1442.53,1443.53,,PTW
560914e5d4c68c50bf9e16c9,180262, 69-021-08-027,8327 S UPHAM WAY,$346.31,Bids,371.56,372.56,,PTW
560914e5d4c68c50bf9e16ca,180418, 41-332-06-049,30429 CONIFER RD,"$1,260.59",Bids,1356,1357,,PTW
560914e5d4c68c50bf9e16cb,181032, 29-162-11-040,10299 OAK ST,$897.61,Bids,966,967,,PTW
560914e5d4c68c50bf9e16cd,182588, 29-121-08-007,10940 GRAY CIR,"$1,658.18",Bids,1784,1785,,PTW
560914e5d4c68c50bf9e16ce,182779, 59-312-05-053,18 WOOD SORREL ,"$4,752.98",Bids,5110,5111,,PTW
560914e5d4c68c50bf9e16cf,182802, 59-312-05-030,75 BUCKTHORN DR,"$4,251.92",Bids,4572,4573,,PTW
560914e5d4c68c50bf9e1906,183310, 29-242-04-005,0 VACANT LAND ,$35.28,Bids,35.28,36.28,,PTW
560914e5d4c68c50bf9e16d0,183567, 50-251-02-008,4 PRAIRIE FALCON LN,"$7,998.38",Bids,8599,8600,,PTW
560914e5d4c68c50bf9e16d1,184058, 29-153-11-002,9716 JELLISON ST,"$1,329.39",Bids,1430,1431,,PTW
560914e5d4c68c50bf9e16d2,184150, 29-153-09-002,9719 JELLISON WAY,$832.35,Bids,896,897,,PTW
560914e5d4c68c50bf9e184c,184258, 29-113-02-003,7984 W 108TH AVE,"$4,395.80",Bids,4704.51,4705.51,,PTW
560914e5d4c68c50bf9e16d3,185244, 49-253-02-011,2343 S HARLAN CT,"$2,121.17",Bids,2281,2282,,PTW
560914e5d4c68c50bf9e16d5,185955, 49-082-07-137,414 WRIGHT ST,$575.10,Bids,619,620,,PTW
560914e5d4c68c50bf9e16d6,186995, 69-083-01-010,13180 WOLVERINE CT,"$3,716.51",Bids,3996,3997,,PTW
560914e5d4c68c50bf9e16d7,187548, 29-093-18-021,10908 W 104TH CIR,$578.49,Bids,623,624,,PTW
560914e5d4c68c50bf9e184d,187776, 31-201-03-016,4497 CAMINO PERDIDO ,"$3,170.25",Bids,3393.17,3394.17,,PTW
560914e5d4c68c50bf9e16d8,188010, 41-093-00-017,29992 RAINBOW HILL RD,"$4,524.95",Bids,4865,4866,,PTW
560914e5d4c68c50bf9e16d9,189450, 69-031-05-109,8454 S EVERETT WAY,$374.48,Bids,401.7,402.7,,PTW
560914e5d4c68c50bf9e16da,189650, 49-083-01-136,"169 WARD CT; Half the taxes paid after advertising, amount due has changed","$1,030.47",Bids,1103.61,1104.61,,PTW
560914e5d4c68c50bf9e1907,189805, 41-363-03-001,0 VACANT LAND ,$38.59,Bids,38.59,39.59,,PTW
560914e5d4c68c50bf9e16db,190083, 40-101-05-007,481 CHELAN ST,"$1,898.89",Bids,2042,2043,,PTW
560914e5d4c68c50bf9e16dc,190406, 29-291-05-051,12022 W 84TH PL,"$1,232.75",Bids,1331,1332,,PTW
560914e5d4c68c50bf9e16dd,190544, 29-292-08-005,12985 W 85TH PL,"$2,313.49",Bids,2488,2489,,PTW
560914e5d4c68c50bf9e16de,190571, 29-292-08-033,12798 W 84TH DR,$950.11,Bids,1022,1023,,PTW
560914e5d4c68c50bf9e16df,190687, 29-292-10-002,8438 WRIGHT ST,"$2,300.63",Bids,2474,2475,,PTW
560914e5d4c68c50bf9e16e0,192136, 49-121-00-036,5211 W 4TH AVE,$309.86,Bids,317.06,318.06,,PTW
560914e5d4c68c50bf9e16e1,192139, 49-121-00-031,5215 W 4TH AVE,$309.86,Bids,317.06,318.06,,PTW
560914e5d4c68c50bf9e16e2,192140, 49-121-00-032,5215 W 4TH AVE,$309.86,Bids,317.06,318.06,,PTW
560914e5d4c68c50bf9e16e3,192141, 49-121-00-033,5215 W 4TH AVE,$309.86,Bids,317.06,318.06,,PTW
560914e5d4c68c50bf9e16e4,192142, 49-121-00-034,5215 W 4TH AVE,$382.19,Bids,390.84,391.84,,PTW
560914e5d4c68c50bf9e16e5,192598, 49-124-26-014,227 S BENTON ST,$565.52,Bids,606.11,607.11,,PTW
560914e5d4c68c50bf9e16e6,192601, 49-124-26-011,233 S BENTON ST,$533.61,Bids,575,576,,PTW
560914e5d4c68c50bf9e16e7,193059, 59-343-10-369,9633 W CHATFIELD AVE,$448.72,Bids,464,465,,PTW
560914e5d4c68c50bf9e16e8,193944, 49-171-08-003,12344 W ALAMEDA PKWY,"$8,701.91",No Bids,8701.91,8701.91,,PTW
560914e5d4c68c50bf9e16ea,194180, 31-204-00-001,4277 CAMINO PERDIDO ,"$2,178.26",Bids,2331.74,2332.74,,PTW
560914e5d4c68c50bf9e1908,194270, 39-133-05-002,0 CLR CRK & ST HWY 72 ,$35.00,Bids,35,36,,PTW
560914e5d4c68c50bf9e184e,194320, 61-121-00-001,0 VACANT LAND ,$45.77,Bids,45.77,46.77,,PTW
560914e5d4c68c50bf9e16ec,194373, 39-083-03-044,12508 W 56TH PL,"$2,102.68",Bids,2250.87,2251.87,,PTW
560914e5d4c68c50bf9e1909,194515, 29-152-03-054,0 VACANT LAND ,$35.28,Bids,35.28,36.28,,PTW
560914e5d4c68c50bf9e16ed,194709, 49-021-08-008,7279 W 13TH AVE,$990.53,Bids,1066,1067,,PTW
560914e5d4c68c50bf9e16ee,194710, 49-021-08-007,7289 W 13TH AVE,$996.06,Bids,1072,1073,,PTW
560914e5d4c68c50bf9e16ef,194711, 49-021-08-012,7239 W 13TH AVE,$988.92,Bids,1064,1065,,PTW
560914e5d4c68c50bf9e16f0,194714, 49-021-08-009,7269 W 13TH AVE,$960.81,Bids,1034,1035,,PTW
560914e5d4c68c50bf9e184f,194775, 20-281-94-001,0 VACANT LAND ,$24.83,Bids,24.83,25.83,,PTW
560914e5d4c68c50bf9e1850,195524, 59-334-13-004,10218 W CHATFIELD AVE,"$2,211.44",Bids,2256.67,2257.67,,PTW
560914e5d4c68c50bf9e1851,195533, 40-074-00-003,240 OLD Y RD,$385.77,Bids,413.78,414.78,,PTW
560914e5d4c68c50bf9e1852,195716, 31-204-00-002,0 VACANT LAND ,$73.23,Bids,88.23,89.23,,PTW
560914e5d4c68c50bf9e1853,195865, 40-043-01-021,0 VACANT LAND ,$493.70,Bids,529.26,530.26,,PTW
560914e5d4c68c50bf9e16f1,195916, 39-222-00-044,9684 W 44TH AVE,"$1,567.26",Bids,1686,1687,,PTW
560914e5d4c68c50bf9e16f2,196522, 39-244-04-023,4368 DEPEW ST,"$1,057.84",Bids,1138,1139,,PTW
560914e5d4c68c50bf9e190a,196960, 49-254-10-016,2540 S GRAY CT,$39.94,Bids,39.94,40.94,,PTW
560914e5d4c68c50bf9e190b,197085, 40-072-01-080,0 VACANT LAND ,$37.59,Bids,37.59,38.59,,PTW
560914e5d4c68c50bf9e190c,197521, 41-142-01-015,0 VACANT LAND ,$37.44,Bids,37.44,38.44,,PTW
560914e5d4c68c50bf9e1854,198286, 51-133-01-124,0 VACANT LAND ,$41.24,Bids,41.24,42.24,,PTW
560914e5d4c68c50bf9e1855,198287, 51-133-01-125,0 VACANT LAND ,$41.24,Bids,41.24,42.24,,PTW
560914e5d4c68c50bf9e1856,198321, 51-281-01-007,0 VACANT LAND ,"$8,068.47",No Bids,8068.47,8068.47,,PTW
560914e5d4c68c50bf9e1857,198323, 51-281-01-028,0 VACANT LAND ,$132.37,Bids,132.37,133.37,,PTW
560914e5d4c68c50bf9e1858,198325, 51-281-01-042,0 VACANT LAND ,$63.13,Bids,65.13,66.13,,PTW
560914e5d4c68c50bf9e1859,198326, 51-281-01-046,0 VACANT LAND ,$132.37,Bids,132.37,133.37,,PTW
560914e5d4c68c50bf9e185a,198331, 51-281-01-040,0 VACANT LAND ,$107.38,Bids,107.38,108.38,,PTW
560914e5d4c68c50bf9e185b,198426, 50-172-02-096,0 VACANT LAND ,$133.06,Bids,133.06,134.06,,PTW
560914e5d4c68c50bf9e185c,198610, 70-013-00-002,13853 NORTH TRAIL CIR,"$3,013.37",Bids,3225.31,3226.31,,PTW
560914e5d4c68c50bf9e185d,199299, 60-202-07-053,0 VACANT LAND ,$90.57,Bids,90.57,91.57,,PTW
560914e5d4c68c50bf9e16f4,199376, 39-233-00-048,7610 THREE ACRE LN,"$16,679.36",Bids,17931,17932,,PTW
560914e5d4c68c50bf9e185e,199445, 61-332-01-008,30929 BEAR CUB TRL,"$1,273.73",Bids,1363.9,1364.9,,PTW
560914e5d4c68c50bf9e185f,199631, 71-103-00-002,0 VACANT LAND ,$704.52,Bids,754.84,755.84,,PTW
560914e5d4c68c50bf9e1860,199640, 71-233-01-026,0 VACANT LAND ,$36.40,Bids,36.4,37.4,,PTW
560914e5d4c68c50bf9e16f5,199687, 60-051-03-018,8537 DAVCO DR,"$2,722.23",Bids,2927,2928,,PTW
560914e5d4c68c50bf9e1862,199812, 70-313-01-043,0 VACANT LAND ,$67.56,Bids,67.56,68.56,,PTW
560914e5d4c68c50bf9e190d,200461, 21-043-00-021,30549 STATE HWY 72 ,$37.19,Bids,37.19,38.19,,PTW
560914e5d4c68c50bf9e1863,200565, 49-012-09-070,0 VACANT LAND ,$504.12,Bids,504.12,505.12,,PTW
560914e5d4c68c50bf9e1864,200854, 61-292-00-001,0 VACANT LAND ,"$2,780.28",Bids,2975.9,2976.9,,PTW
560914e5d4c68c50bf9e16f6,201765, 39-342-04-022,9775 W 25TH AVE,"$1,426.57",Bids,1535,1536,,PTW
